"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-04","1.6",",,X"," 0130",",,X"," 0130",",,W","1.0",",,0,2400",,,,,"13.9",",,W","16.7",",,0","11.1",",,0",,,"  110",",,X","  110",",,X","5.4",",,X","5.8",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-05","2.1",",,X"," 1637",",,X"," 1842",",,W","13.0",",,0,2400",,,,,"13.9",",,W","15.6",",,0","12.2",",,0",,,"  220",",,X","  170",",,X","6.7",",,X","8.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-06","1.7",",,X"," 1155",",,X"," 1155",",,W","5.8",",,0,2400",,,,,"15.0",",,W","17.8",",,0","11.7",",,0",,,"  130",",,X","  130",",,X","6.3",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-07","3.4",",,X"," 1533",",,X"," 1532",",,W","4.1",",,0,2400",,,,,"13.9",",,W","16.7",",,0","11.1",",,0",,,"  200",",,X","  200",",,X","9.4",",,X","12.5",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-08","1.5",",,X"," 1518",",,X"," 1511",",,W","0.0",",,0,2400",,,,,"14.4",",,W","18.9",",,0","9.4",",,0",,,"  210",",,X","  210",",,X","4.5",",,X","6.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-09","0.8",",,X"," 1632",",,X"," 1659",",,W","1.3",",,0,2400",,,,,"14.4",",,W","15.6",",,0","12.8",",,0",,,"  210",",,X","  200",",,X","4.0",",,X","5.4",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-10","1.7",",,X"," 1124",",,X"," 1123",",,W","0.0",",,0,2400",,,,,"16.1",",,W","17.8",",,0","13.9",",,0",,,"  330",",,X","  330",",,X","5.4",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-11","3.5",",,X"," 1759",",,X"," 1753",",,W","0.0",",,0,2400",,,,,"15.6",",,W","19.4",",,0","11.7",",,0",,,"  300",",,X","  300",",,X","7.6",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-12","2.2",",,X"," 1529",",,X"," 1250",",,W","1.0",",,0,2400",,,,,"14.4",",,W","16.1",",,0","12.2",",,0",,,"  310",",,X","  290",",,X","6.3",",,X","7.2",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-13","3.0",",,X"," 1325",",,X"," 1633",",,W","2.8",",,0,2400",,,,,"13.9",",,W","15.0",",,0","12.2",",,0",,,"  200",",,X","  110",",,X","6.7",",,X","8.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-14","3.2",",,X"," 0912",",,X"," 0911",",,W","5.1",",,0,2400",,,,,"13.9",",,W","15.0",",,0","12.2",",,0",,,"  200",",,X","  190",",,X","8.9",",,X","11.6",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-15","1.7",",,X"," 1528",",,X"," 1527",",,W","5.6",",,0,2400",,,,,"15.6",",,W","17.8",",,0","13.3",",,0",,,"  330",",,X","  330",",,X","4.0",",,X","4.5",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-16","2.5",",,X"," 1458",",,X"," 1458",",,W","5.8",",,0,2400",,,,,"13.9",",,W","16.1",",,0","11.7",",,0",,,"  220",",,X","  230",",,X","7.2",",,X","9.4",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-17","4.4",",,X"," 1546",",,X"," 1131",",,W","17.0",",,0,2400",,,,,"13.9",",,W","14.4",",,0","12.8",",,0",,,"  190",",,X","  230",",,X","7.2",",,X","9.4",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-18","2.3",",,X"," 0913",",,X"," 0913",",,W","6.4",",,0,2400",,,,,"13.9",",,W","15.0",",,0","12.8",",,0",,,"  240",",,X","  240",",,X","5.4",",,X","6.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-19","1.1",",,X"," 2256",",,X"," 1241",",,W","0.3",",,0,2400",,,,,"14.4",",,W","17.2",",,0","11.1",",,0",,,"   90",",,X","  210",",,X","3.1",",,X","3.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-20","1.4",",,X"," 2242",",,X"," 1406",",,W","1.8",",,0,2400",,,,,"13.9",",,W","17.2",",,0","10.0",",,0",,,"   90",",,X","  220",",,X","3.1",",,X","4.0",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-21","2.1",",,X"," 1249",",,X"," 1248",",,W","3.0",",,0,2400",,,,,"14.4",",,W","17.2",",,0","11.7",",,0",,,"  220",",,X","  220",",,X","5.4",",,X","5.8",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-22","1.7",",,X"," 1852",",,X"," 1835",",,W","2.5",",,0,2400",,,,,"14.4",",,W","16.1",",,0","12.8",",,0",,,"  320",",,X","  320",",,X","6.3",",,X","7.2",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-23","2.6",",,X"," 1413",",,X"," 1500",",,W","0.0","T,,0,2400",,,,,"16.1",",,W","19.4",",,0","12.2",",,0",,,"  290",",,X","  290",",,X","7.2",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-24","2.2",",,X"," 1506",",,X"," 1600",",,W","0.0",",,0,2400",,,,,"15.0",",,W","17.2",",,0","12.8",",,0",,,"  230",",,X","  240",",,X","4.5",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-25","2.1",",,X"," 1439",",,X"," 1310",",,W","2.0",",,0,2400",,,,,"14.4",",,W","16.1",",,0","12.2",",,0",,,"  200",",,X","  190",",,X","5.8",",,X","7.2",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-26","1.5",",,X"," 2240",",,X"," 2203",",,W","30.5",",,0,2400",,,,,"15.0",",,W","16.1",",,0","13.9",",,0",,,"  150",",,X","  160",",,X","3.6",",,X","4.5",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-27","2.2",",,X"," 0906",",,X"," 0944",",,W","10.4",",,0,2400",,,,,"15.0",",,W","16.1",",,0","13.3",",,0",,,"  210",",,X","  210",",,X","6.7",",,X","8.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-28","3.4",",,X"," 1616",",,X"," 1719",",,W","1.8",",,0,2400",,,,,"14.4",",,W","16.7",",,0","11.7",",,0",,,"  190",",,X","  190",",,X","8.9",",,X","10.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-29","1.6",",,X"," 1249",",,X"," 1227",",,W","4.6",",,0,2400",,,,,"13.9",",,W","16.1",",,0","11.7",",,0",,,"  200",",,X","  210",",,X","6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-30","1.4",",,X"," 1320",",,X"," 1037",",,W","5.3",",,0,2400",,,,,"13.3",",,W","15.6",",,0","11.1",",,0",,,"  330",",,X","  210",",,X","4.0",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-07-31","1.0",",,X"," 1437",",,X"," 1428",",,W","2.8",",,0,2400",,,,,"12.8",",,W","15.6",",,0","10.0",",,0",,,"  100",",,X","   80",",,X","4.5",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-01","1.8",",,X"," 1402",",,X",,,"0.0",",,0,2400",,,,,,,"17.2",",,0","8.9",",,0",,,"  230",",,X","  230",",,X","4.0",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-02","4.3",",,X"," 1329",",,X",,,"0.3",",,0,2400",,,,,,,"17.2",",,0","10.6",",,0",,,"  200",",,X","  220",",,X","9.4",",,X","12.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-03","6.0",",,X"," 0748",",,X",,,"1.8",",,0,2400",,,,,,,"17.2",",,0","13.9",",,0",,,"  110",",,X","  100",",,X","10.3",",,X","13.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-04","2.5",",,X"," 1125",",,X",,,"6.4",",,0,2400",,,,,,,"15.0",",,0","12.8",",,0",,,"  150",",,X","  170",",,X","6.3",",,X","8.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-05","2.1",",,X"," 1236",",,X",,,"16.0",",,0,2400",,,,,,,"15.0",",,0","12.8",",,0",,,"  220",",,X","  160",",,X","4.0",",,X","7.2",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-06","1.7",",,X"," 1956",",,X",,,"0.0",",,0,2400",,,,,,,"18.9",",,0","11.7",",,0",,,"  320",",,X","  320",",,X","5.8",",,X","6.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-07","3.6",",,X"," 1519",",,X",,,"0.0",",,0,2400",,,,,,,"18.9",",,0","11.7",",,0",,,"  300",",,X","  300",",,X","9.4",",,X","10.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-08","1.4",",,X"," 1807",",,X",,,"0.0",",,0,2400",,,,,,,"21.7",",,0","12.8",",,0",,,"  290",",,X","  290",",,X","4.5",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-09","0.9",",,X"," 1113",",,X",,,"0.0",",,0,2400",,,,,,,"26.7",",,0","13.3",",,0",,,"  140",",,X","  150",",,X","4.0",",,X","6.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-10","0.9",",,X"," 2142",",,X",,,"0.0","T,,0,2400",,,,,,,"23.3",",,0","14.4",",,0",,,"  330",",,X","  340",",,X","4.5",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-11","1.2",",,X"," 1625",",,X",,,"0.0",",,0,2400",,,,,,,"21.1",",,0","15.0",",,0",,,"  210",",,X","  200",",,X","3.6",",,X","4.0",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-12","2.1",",,X"," 2352",",,X",,,"0.0",",,0,2400",,,,,,,"21.7",",,0","13.9",",,0",,,"  340",",,X","  340",",,X","5.4",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-13","2.4",",,X"," 2133",",,X",,,"0.0",",,0,2400",,,,,,,"20.6",",,0","13.3",",,0",,,"  300",",,X","  300",",,X","5.4",",,X","5.8",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-14","1.9",",,X"," 1010",",,X",,,"0.5",",,0,2400",,,,,,,"15.0",",,0","13.9",",,0",,,"  230",",,X","  230",",,X","4.0",",,X","4.5",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-15","0.8",",,X"," 1719",",,X",,,"0.0","T,,0,2400",,,,,,,"17.2",",,0","13.9",",,0",,,"  260",",,X","  220",",,X","2.7",",,X","3.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-16","2.5",",,X"," 1654",",,X",,,"0.0","T,,0,2400",,,,,,,"18.9",",,0","13.3",",,0",,,"  330",",,X","  320",",,X","7.2",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-17","1.9",",,X"," 0158",",,X",,,"4.6",",,0,2400",,,,,,,"17.8",",,0","13.3",",,0",,,"  330",",,X","  320",",,X","5.4",",,X","6.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-18","3.2",",,X"," 1634",",,X",,,"25.9",",,0,2400",,,,,,,"16.7",",,0","13.9",",,0",,,"  200",",,X","  190",",,X","7.6",",,X","9.4",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-19","2.7",",,X"," 1823",",,X",,,"6.1",",,0,2400",,,,,,,"17.2",",,0","11.7",",,0",,,"  190",",,X","  190",",,X","7.2",",,X","10.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-20","1.0",",,X"," 1227",",,X",,,"4.6",",,0,2400",,,,,,,"15.6",",,0","11.1",",,0",,,"  340",",,X","  200",",,X","3.6",",,X","4.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-21","2.5",",,X"," 1734",",,X",,,"12.2",",,0,2400",,,,,,,"16.1",",,0","11.7",",,0",,,"  230",",,X","  180",",,X","7.2",",,X","8.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-22","2.1",",,X"," 0411",",,X",,,"25.9",",,0,2400",,,,,,,"17.2",",,0","12.2",",,0",,,"  170",",,X","  170",",,X","6.3",",,X","8.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-23","1.7",",,X"," 1436",",,X",,,"0.0","T,,0,2400",,,,,,,"15.6",",,0","11.1",",,0",,,"  230",",,X","  230",",,X","4.0",",,X","5.4",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-24","3.9",",,X"," 2345",",,X",,,"6.4",",,0,2400",,,,,,,"16.1",",,0","11.1",",,0",,,"  110",",,X","  200",",,X","8.0",",,X","10.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-25","3.0",",,X"," 1150",",,X",,,"55.6",",,0,2400",,,,,,,"16.1",",,0","12.2",",,0",,,"  310",",,X","  120",",,X","7.2",",,X","10.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-26","2.1",",,X"," 1115",",,X",,,"9.1",",,0,2400",,,,,,,"15.0",",,0","11.1",",,0",,,"  190",",,X","  190",",,X","5.4",",,X","6.7",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-27","1.1",",,X"," 1344",",,X",,,"1.5",",,0,2400",,,,,,,"18.3",",,0","10.6",",,0",,,"  140",",,X","  130",",,X","4.0",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-28","1.9",",,X"," 1427",",,X",,,"0.0",",,0,2400",,,,,,,"20.6",",,0","10.0",",,0",,,"  220",",,X","  220",",,X","6.3",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-29","2.8",",,X"," 1158",",,X",,,"15.5",",,0,2400",,,,,,,"15.0",",,0","12.2",",,0",,,"  110",",,X","  120",",,X","6.7",",,X","8.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-30","3.6",",,X"," 1800",",,X",,,"31.2",",,0,2400",,,,,,,"14.4",",,0","11.1",",,0",,,"  160",",,X","  170",",,X","7.6",",,X","10.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-08-31","3.1",",,X"," 1611",",,X",,,"26.9",",,0,2400",,,,,,,"12.8",",,0","10.6",",,0",,,"  110",",,X","  110",",,X","5.4",",,X","6.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-01","0.8",",,X"," 0948",",,X",,,"3.8",",,0,2400",,,,,,,"13.3",",,0","10.6",",,0",,,"  330",",,X","  320",",,X","4.0",",,X","4.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-02","1.3",",,X"," 1213",",,X",,,"6.1",",,0,2400",,,,,,,"15.0",",,0","10.0",",,0",,,"  240",",,X","  230",",,X","5.4",",,X","6.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-03","1.2",",,X"," 2050",",,X",,,"0.0",",,0,2400",,,,,,,"15.0",",,0","9.4",",,0",,,"   80",",,X","   80",",,X","4.0",",,X","4.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-04","3.9",",,X"," 1506",",,X",,,"0.0",",,0,2400",,,,,,,"16.7",",,0","8.9",",,0",,,"  210",",,X","  210",",,X","9.4",",,X","11.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-05","4.6",",,X"," 2042",",,X",,,"10.4",",,0,2400",,,,,,,"15.0",",,0","12.8",",,0",,,"  110",",,X","  100",",,X","8.9",",,X","11.2",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-06","3.7",",,X"," 2358",",,X",,,"30.2",",,0,2400",,,,,,,"14.4",",,0","12.2",",,0",,,"  200",",,X","  210",",,X","7.6",",,X","11.2",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-07","3.9",",,X"," 1413",",,X",,,"22.1",",,0,2400",,,,,,,"15.6",",,0","13.3",",,0",,,"  250",",,X","  250",",,X","8.0",",,X","10.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-08","2.2",",,X"," 1659",",,X",,,"8.1",",,0,2400",,,,,,,"16.1",",,0","9.4",",,0",,,"  300",",,X","  300",",,X","6.7",",,X","7.2",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-09","2.1",",,X"," 2155",",,X",,,"0.0",",,0,2400",,,,,,,"17.2",",,0","8.9",",,0",,,"  350",",,X","  300",",,Z","6.7",",,Z","7.2",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.0481","-135.3647","4.3","2005-09-10","1.1",",,X"," 2359",",,X",,,"4.3",",,0,2400",,,,,,,"14.4",",,0","10.6",",,0",,,"  320",",,X","  310",",,X","4.5",",,X","5.8",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,
